,player_name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,date_of_birth,age,nationality,club_name,league_name,season,year,position_index
2474,Ravel Morrison,0,0,0,0,0,456,55,0,0,0,0,2019-09-21T14:00:00Z,0,8,0,0,0,0,6,0,7933,2,0,0,0,-697,81,778,48,FALSE,0,6,Attacking Midfield,2/2/1993,26,Jamaica,Sheffield United,Premier League,2019/2020,2019,4
2475,Raúl Jiménez,0,0,14,0,41.6,409,54,1,0,8.2,13.2,2019-09-22T13:00:00Z,75,7,0,0,0,0,6,0,760019,1,1,27,2,-186774,9457,196231,73,FALSE,0,6,Centre-Forward,5/5/1991,28,Mexico,Wolverhampton Wanderers,Premier League,2019/2020,2019,5
2476,Reece James,0,0,0,0,0,506,53,0,0,0,0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,3174,2,1,0,0,-18,215,233,50,TRUE,0,6,Right-Back,12/8/1999,19,England,Chelsea FC,Premier League,2019/2020,2019,2
2477,Reiss Nelson,0,0,0,0,0,489,51,0,0,0,0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,9794,2,3,0,0,-420,479,899,54,TRUE,0,6,Right Winger,12/10/1999,19,England,Arsenal FC,Premier League,2019/2020,2019,4
2478,Rhian Brewster,0,0,0,0,0,464,53,0,0,0,0,2019-09-22T15:30:00Z,0,6,0,0,0,0,6,0,41586,2,1,0,0,3962,9577,5615,44,FALSE,0,6,Centre-Forward,4/1/2000,19,England,Liverpool FC,Premier League,2019/2020,2019,5
2479,Richard Stearman,0,0,0,0,0,296,55,0,0,0,0,2019-09-21T14:00:00Z,0,8,0,0,0,0,6,0,183202,2,0,0,0,2468,8948,6480,40,FALSE,0,6,Centre-Back,8/19/1987,31,England,Sheffield United,Premier League,2019/2020,2019,2
2480,Riyad Mahrez,2,1,50,1,51.8,217,57,0,1,17.1,69,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,182953,0,8,50,15,-19378,4428,23806,85,TRUE,0,6,Right Winger,2/21/1991,28,Algeria,Manchester City,Premier League,2019/2020,2019,4
2481,Robbie Brady,0,0,3,0,0.1,98,52,0,0,0,0,2019-09-21T14:00:00Z,1,14,0,0,0,0,6,0,1387,0,2,0,1,67,120,53,55,TRUE,0,6,Left Midfield,1/14/1992,27,Ireland,Burnley FC,Premier League,2019/2020,2019,3
2482,Roberto Firmino,0,3,30,0,12.6,187,53,1,1,11.7,46.2,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,828057,2,1,58,9,-1801,54577,56378,95,FALSE,0,6,Centre-Forward,10/2/1991,27,Brazil,Liverpool FC,Premier League,2019/2020,2019,5
2483,Roberto Pereyra,0,0,-3,0,1.4,369,57,3,0,1.1,3.6,2019-09-21T14:00:00Z,57,11,0,0,0,0,6,0,81587,0,8,6,1,-4027,3292,7319,58,FALSE,0,6,Attacking Midfield,1/7/1991,28,Argentina,Watford FC,Premier League,2019/2020,2019,4
2484,Robert Snodgrass,0,0,3,0,0,393,60,0,0,0,0,2019-09-22T13:00:00Z,1,12,0,0,0,0,6,0,12647,0,2,0,1,-940,150,1090,54,TRUE,0,6,Right Winger,9/7/1987,31,Scotland,West Ham United,Premier League,2019/2020,2019,4
2485,Rob Holding,0,0,0,0,0,10,51,0,0,0,0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,6817,2,3,0,0,1053,1470,417,45,TRUE,0,6,Centre-Back,9/20/1995,23,England,Arsenal FC,Premier League,2019/2020,2019,2
2486,Rolando Aarons,0,0,0,0,0,499,58,0,0,0,0,2019-09-21T16:30:00Z,0,4,0,0,0,0,6,0,3105,0,0,0,0,-354,21,375,49,TRUE,0,6,Left Winger,11/16/1995,23,England,Newcastle United,Premier League,2019/2020,2019,4
2487,Romain Saïss,0,0,4,0,1,407,54,1,0,1.1,10,2019-09-22T13:00:00Z,72,7,0,0,0,1,6,0,33028,1,1,0,-1,6316,9105,2789,44,FALSE,0,6,Centre-Back,3/26/1990,29,Morocco,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
2488,Ross Barkley,0,0,0,0,0,117,53,0,0,0,0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,157917,2,1,0,0,-24102,2447,26549,57,TRUE,0,6,Central Midfield,12/5/1993,25,England,Chelsea FC,Premier League,2019/2020,2019,3
2489,Ruben Loftus-Cheek,0,0,0,0,0,115,53,0,0,0,0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,4189,2,1,0,0,-186,67,253,64,TRUE,0,6,Central Midfield,1/23/1996,23,England,Chelsea FC,Premier League,2019/2020,2019,3
2490,Ryan Bennett,0,0,0,0,0,404,54,0,0,0,0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,38606,1,1,0,0,-3098,510,3608,50,FALSE,0,6,Centre-Back,3/6/1990,29,England,Leicester City,Premier League,2019/2020,2019,2
2491,Ryan Bennett,0,0,0,0,0,404,54,0,0,0,0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,38606,1,1,0,0,-3098,510,3608,50,FALSE,0,6,Centre-Back,3/6/1990,29,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
2492,Ryan Bertrand,0,0,6,0,26.7,305,59,1,0,3.9,8.2,2019-09-20T19:00:00Z,45,3,0,0,0,0,6,0,44848,3,1,4,1,-1818,902,2720,49,TRUE,0,6,Left-Back,8/5/1989,29,England,Southampton FC,Premier League,2019/2020,2019,2
2493,Ryan Fraser,0,0,3,0,0.1,75,59,0,0,0.2,2.2,2019-09-20T19:00:00Z,27,16,0,0,0,0,6,0,442372,3,1,0,1,2032,33757,31725,73,FALSE,0,6,Left Winger,2/24/1994,25,Scotland,AFC Bournemouth,Premier League,2019/2020,2019,4
2494,Ryan Fredericks,0,0,24,1,3.8,380,60,0,0,2,9.8,2019-09-22T13:00:00Z,79,12,0,0,0,0,6,0,32881,0,2,6,6,5845,8455,2610,45,TRUE,0,6,Right-Back,10/10/1992,26,England,West Ham United,Premier League,2019/2020,2019,2
2495,Ryan Sessegnon,0,0,0,0,0,524,56,0,0,0,0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,5550,1,2,0,0,-502,70,572,54,FALSE,0,6,Left-Back,5/18/2000,19,England,Tottenham Hotspur,Premier League,2019/2020,2019,2
2496,Sadio Mané,0,0,7,0,3.4,192,53,1,0,1.8,8.2,2019-09-22T15:30:00Z,70,6,0,0,0,0,6,0,1491310,2,1,6,2,186213,214436,28223,116,FALSE,0,6,Left Winger,4/10/1992,27,Senegal,Liverpool FC,Premier League,2019/2020,2019,4
2497,Sam Byram,0,0,12,0,7.6,454,52,2,0,4.4,30.8,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,10090,0,2,6,1,1293,1859,566,44,FALSE,0,6,Right-Back,9/16/1993,25,England,Norwich City,Premier League,2019/2020,2019,2
2498,Sam Surridge,0,0,0,0,0,71,59,0,0,0,0,2019-09-20T19:00:00Z,0,16,0,0,0,0,6,0,48153,3,1,0,0,-2885,2980,5865,44,FALSE,0,6,Centre-Forward,7/28/1998,20,England,AFC Bournemouth,Premier League,2019/2020,2019,5
2499,Scott Dann,0,0,0,0,0,127,54,0,0,0,0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,16104,1,1,0,0,-1367,79,1446,45,TRUE,0,6,Centre-Back,2/14/1987,32,England,Crystal Palace,Premier League,2019/2020,2019,2
2500,Scott McTominay,0,0,15,0,14.6,248,60,2,0,5.8,18.2,2019-09-22T13:00:00Z,90,19,0,0,0,0,6,0,97747,0,2,25,2,15464,24208,8744,50,FALSE,0,6,Central Midfield,12/8/1996,22,Scotland,Manchester United,Premier League,2019/2020,2019,3
2501,Sead Kolasinac,0,0,19,0,13.8,3,51,2,0,4.1,17.4,2019-09-22T15:30:00Z,90,2,0,0,0,0,6,0,60357,2,3,10,1,1091,6763,5672,54,TRUE,0,6,Left-Back,6/20/1993,26,Bosnia-Herzegovina,Arsenal FC,Premier League,2019/2020,2019,2
2502,Seamus Coleman,0,0,15,0,9.1,144,55,1,0,3.1,13.8,2019-09-21T14:00:00Z,70,15,0,0,0,0,6,0,207769,2,0,8,2,-9787,5992,15779,55,TRUE,0,6,Right-Back,10/11/1988,30,Ireland,Everton FC,Premier League,2019/2020,2019,2
2503,Sean Longstaff,0,0,0,0,0,270,58,0,0,0,0,2019-09-21T16:30:00Z,0,4,0,0,0,0,6,0,29637,0,0,0,0,-7591,65,7656,50,TRUE,0,6,Central Midfield,10/30/1997,21,England,Newcastle United,Premier League,2019/2020,2019,3
2504,Sebastian Prödl,0,0,0,0,0,361,57,0,0,0,0,2019-09-21T14:00:00Z,0,11,0,0,0,0,6,0,118117,0,8,0,0,458,4799,4341,40,FALSE,0,6,Centre-Back,6/21/1987,32,Austria,Watford FC,Premier League,2019/2020,2019,2
2505,Serge Aurier,0,0,7,0,26.2,336,56,2,0,4.6,10,2019-09-21T11:30:00Z,90,9,0,0,0,0,6,0,122511,1,2,10,1,91905,103253,11348,49,FALSE,0,6,Right-Back,12/24/1992,26,Cote d'Ivoire,Tottenham Hotspur,Premier League,2019/2020,2019,2
2506,Sergio Agüero,1,0,40,1,38.1,210,57,0,1,14.8,53.4,2019-09-21T14:00:00Z,90,18,0,0,0,0,6,0,1897051,0,8,56,9,105549,143263,37714,121,TRUE,0,6,Centre-Forward,6/2/1988,31,Argentina,Manchester City,Premier League,2019/2020,2019,5
2507,Sergio Romero,0,0,0,0,0,236,60,0,0,0,0,2019-09-22T13:00:00Z,0,19,0,0,0,0,6,0,11393,0,2,0,0,-336,75,411,49,FALSE,0,6,Goalkeeper,2/22/1987,32,Argentina,Manchester United,Premier League,2019/2020,2019,1
2508,Shane Duffy,0,0,0,0,0,37,58,0,0,0,0,2019-09-21T16:30:00Z,0,13,0,0,0,0,6,0,145543,0,0,0,0,-6997,1844,8841,50,FALSE,0,6,Centre-Back,1/1/1992,27,Ireland,Brighton & Hove Albion,Premier League,2019/2020,2019,2
2509,Shane Long,0,0,0,0,0,315,59,0,0,0,0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,197574,3,1,0,0,-13004,7533,20537,48,TRUE,0,6,Centre-Forward,1/22/1987,32,Ireland,Southampton FC,Premier League,2019/2020,2019,5
2510,Shkodran Mustafi,0,0,0,0,0,1,51,0,0,0,0,2019-09-22T15:30:00Z,0,2,0,0,0,0,6,0,26330,2,3,0,0,-1041,373,1414,53,TRUE,0,6,Centre-Back,4/17/1992,27,Germany,Arsenal FC,Premier League,2019/2020,2019,2
2511,Simon Francis,0,0,0,0,0,62,59,0,0,0,0,2019-09-20T19:00:00Z,0,16,0,0,0,0,6,0,501,3,1,0,0,-12,19,31,44,FALSE,0,6,Right-Back,2/16/1985,34,England,AFC Bournemouth,Premier League,2019/2020,2019,2
2512,Simon Mignolet,0,0,0,0,0,190,53,0,0,0,0,2019-09-22T15:30:00Z,0,6,0,0,0,0,6,0,2748,2,1,0,0,-66,36,102,45,FALSE,0,6,Goalkeeper,3/6/1988,31,Belgium,Liverpool FC,Premier League,2019/2020,2019,1
2513,Simon Moore,0,0,0,0,0,436,55,0,0,0,0,2019-09-21T14:00:00Z,0,8,0,0,0,0,6,0,6273,2,0,0,0,-131,81,212,44,FALSE,0,6,Goalkeeper,5/19/1990,29,England,Sheffield United,Premier League,2019/2020,2019,1
2514,Sofiane Boufal,0,0,14,0,14.9,508,59,3,0,9.3,19.4,2019-09-20T19:00:00Z,90,3,0,0,0,0,6,0,12403,3,1,59,2,4408,5323,915,55,TRUE,0,6,Left Winger,9/17/1993,25,Morocco,Southampton FC,Premier League,2019/2020,2019,4
2515,Steven Alzate,0,0,10,1,24.4,537,58,0,0,4.1,10.4,2019-09-21T16:30:00Z,90,13,0,0,0,0,6,0,282,0,0,6,3,156,184,28,45,FALSE,0,6,Central Midfield,9/8/1998,20,Colombia,Brighton & Hove Albion,Premier League,2019/2020,2019,3
2516,Steve Cook,0,0,14,0,0,58,59,1,0,3.1,30.6,2019-09-20T19:00:00Z,90,16,0,0,0,0,6,0,16108,3,1,0,2,194,1137,943,50,FALSE,0,6,Centre-Back,4/19/1991,28,England,AFC Bournemouth,Premier League,2019/2020,2019,2
2517,Stuart Armstrong,0,0,2,0,0.4,323,59,1,0,0.1,0.2,2019-09-20T19:00:00Z,2,3,0,0,0,0,6,0,7558,3,1,0,1,-325,144,469,53,TRUE,0,6,Attacking Midfield,3/30/1992,27,Scotland,Southampton FC,Premier League,2019/2020,2019,4
2518,Sung-yueng Ki,0,0,4,0,22.9,268,58,0,0,2.5,2.2,2019-09-21T16:30:00Z,17,4,0,0,0,0,6,0,4390,0,0,0,1,-226,58,284,49,TRUE,0,6,Defensive Midfield,1/24/1989,30,"Korea, South",Newcastle United,Premier League,2019/2020,2019,3
2519,Sébastien Haller,0,0,6,1,4.7,457,60,0,0,2.1,8.4,2019-09-22T13:00:00Z,90,12,0,0,0,0,6,0,404094,0,2,8,2,-72784,19365,92149,75,TRUE,0,6,Centre-Forward,6/22/1994,25,France,West Ham United,Premier League,2019/2020,2019,5
2520,Tahith Chong,0,0,0,0,0,249,60,0,0,0,0,2019-09-22T13:00:00Z,0,19,0,0,0,0,6,0,48968,0,2,0,0,6539,11289,4750,44,FALSE,0,6,Right Winger,12/4/1999,19,Netherlands,Manchester United,Premier League,2019/2020,2019,4
2521,Tammy Abraham,0,0,-5,0,0.8,460,53,2,0,2.7,1.4,2019-09-22T15:30:00Z,76,10,0,0,0,0,6,0,1702311,2,1,25,2,548749,611854,63105,73,TRUE,0,6,Centre-Forward,10/2/1997,21,England,Chelsea FC,Premier League,2019/2020,2019,5
2522,Teemu Pukki,0,0,2,0,2.4,278,52,2,0,5,4,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,0,3008922,0,2,44,2,395636,429928,34292,71,FALSE,0,6,Centre-Forward,3/29/1990,29,Finland,Norwich City,Premier League,2019/2020,2019,5
2523,Theo Walcott,0,0,4,0,5.2,153,55,1,0,3.8,2.6,2019-09-21T14:00:00Z,19,15,0,0,0,0,6,0,33555,2,0,30,1,-1660,752,2412,63,TRUE,0,6,Right Winger,3/16/1989,30,England,Everton FC,Premier League,2019/2020,2019,4
2524,Timm Klose,0,0,0,0,0,272,52,0,0,0,0,2019-09-21T14:00:00Z,0,5,0,0,0,0,6,0,3159,0,2,0,0,-405,12,417,45,FALSE,0,6,Centre-Back,5/9/1988,31,Switzerland,Norwich City,Premier League,2019/2020,2019,2
2525,Tim Krul,0,0,17,0,0,280,52,2,0,3.1,31.2,2019-09-21T14:00:00Z,90,5,0,0,0,0,6,4,98420,0,2,0,2,6874,10992,4118,45,FALSE,0,6,Goalkeeper,4/3/1988,31,Netherlands,Norwich City,Premier League,2019/2020,2019,1
2526,Toby Alderweireld,0,0,11,0,0.3,331,56,2,0,2.4,22,2019-09-21T11:30:00Z,90,9,0,0,0,0,6,0,474826,1,2,2,1,37709,51411,13702,55,FALSE,0,6,Centre-Back,3/2/1989,30,Belgium,Tottenham Hotspur,Premier League,2019/2020,2019,2
2527,Todd Cantwell,0,0,14,0,15.5,287,52,2,0,5.2,8.2,2019-09-21T14:00:00Z,89,5,0,0,0,0,6,0,1769658,0,2,28,2,472528,494150,21622,49,FALSE,0,6,Left Midfield,2/27/1998,21,England,Norwich City,Premier League,2019/2020,2019,3
2528,Tom Cleverley,0,0,10,0,11.8,371,57,8,0,3.8,8,2019-09-21T14:00:00Z,90,11,0,0,0,0,6,0,12639,0,8,18,2,4055,5109,1054,49,FALSE,0,6,Central Midfield,8/12/1989,29,England,Watford FC,Premier League,2019/2020,2019,3
2529,Tom Davies,0,0,0,0,0,154,55,0,0,0,0,2019-09-21T14:00:00Z,0,15,0,0,0,0,6,0,7929,2,0,0,0,-351,170,521,54,TRUE,0,6,Central Midfield,6/30/1998,21,England,Everton FC,Premier League,2019/2020,2019,3
2530,Tom Heaton,0,0,14,0,0,94,51,3,0,2.2,21.8,2019-09-22T15:30:00Z,90,1,0,0,0,0,6,3,448508,2,3,0,2,-1781,16806,18587,45,FALSE,0,6,Goalkeeper,4/15/1986,33,England,Aston Villa,Premier League,2019/2020,2019,1
2531,Tom Trybull,0,0,0,0,0,290,52,0,0,0,0,2019-09-21T14:00:00Z,0,5,0,0,0,0,6,0,64984,0,2,0,0,-8802,359,9161,45,FALSE,0,6,Defensive Midfield,3/9/1993,26,Germany,Norwich City,Premier League,2019/2020,2019,3
2532,Trent Alexander-Arnold,0,0,24,0,29.8,182,53,1,1,8.8,51,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,1799651,2,1,7,7,860,68444,67584,71,FALSE,1,6,Right-Back,10/7/1998,20,England,Liverpool FC,Premier League,2019/2020,2019,2
2533,Troy Deeney,0,0,0,0,0,362,57,0,0,0,0,2019-09-21T14:00:00Z,0,11,0,0,0,0,6,0,44127,0,8,0,0,-5072,66,5138,62,FALSE,0,6,Centre-Forward,6/29/1988,31,England,Watford FC,Premier League,2019/2020,2019,5
2534,Troy Parrott,0,0,0,0,0,509,56,0,0,0,0,2019-09-21T11:30:00Z,0,9,0,0,0,0,6,0,68732,1,2,0,0,-2754,4736,7490,45,FALSE,0,6,Centre-Forward,2/4/2002,17,Ireland,Tottenham Hotspur,Premier League,2019/2020,2019,5
2535,Tudor Baluta,0,0,0,0,0,536,58,0,0,0,0,2019-09-21T16:30:00Z,0,13,0,0,0,0,6,0,4535,0,0,0,0,2790,3397,607,40,FALSE,0,6,Defensive Midfield,3/27/1999,20,Romania,Brighton & Hove Albion,Premier League,2019/2020,2019,3
2536,Tyrone Mings,0,0,11,0,0.3,445,51,3,0,2.2,17.6,2019-09-22T15:30:00Z,90,1,0,0,0,0,6,0,407824,2,3,4,1,40861,59422,18561,46,FALSE,0,6,Centre-Back,3/13/1993,26,England,Aston Villa,Premier League,2019/2020,2019,2
2537,Vicente Guaita,0,0,14,0,0,131,54,1,0,2.6,25.8,2019-09-22T13:00:00Z,90,20,0,0,0,0,6,3,41688,1,1,0,3,-1002,2095,3097,50,TRUE,0,6,Goalkeeper,1/10/1987,32,Spain,Crystal Palace,Premier League,2019/2020,2019,1
2538,Victor Lindelöf,0,0,13,0,10.7,225,60,2,0,2.2,11,2019-09-22T13:00:00Z,90,19,0,0,0,0,6,0,96253,0,2,0,1,12597,16565,3968,54,FALSE,0,6,Centre-Back,7/17/1994,24,Sweden,Manchester United,Premier League,2019/2020,2019,2
2539,Victor Wanyama,0,0,2,0,0.9,348,56,2,0,0.2,1.2,2019-09-21T11:30:00Z,23,9,0,0,0,0,6,0,6679,1,2,0,0,-237,286,523,49,FALSE,1,6,Defensive Midfield,6/25/1991,28,Kenya,Tottenham Hotspur,Premier League,2019/2020,2019,3
2540,Virgil van Dijk,0,0,13,0,0.5,183,53,1,0,1.5,14.2,2019-09-22T15:30:00Z,90,6,0,0,0,0,6,0,3308891,2,1,0,2,-120067,32733,152800,65,FALSE,0,6,Centre-Back,7/8/1991,27,Netherlands,Liverpool FC,Premier League,2019/2020,2019,2
2541,Víctor Camarasa,0,0,0,0,0,510,54,0,0,0,0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,20790,1,1,0,0,-2226,184,2410,48,TRUE,0,6,Central Midfield,5/28/1994,25,Spain,Crystal Palace,Premier League,2019/2020,2019,3
2542,Wayne Hennessey,0,0,0,0,0,132,54,0,0,0,0,2019-09-22T13:00:00Z,0,20,0,0,0,0,6,0,50810,1,1,0,0,-2002,618,2620,44,TRUE,0,6,Goalkeeper,1/24/1987,32,Wales,Crystal Palace,Premier League,2019/2020,2019,1
2543,Wes Morgan,0,0,0,0,0,165,56,0,0,0,0,2019-09-21T11:30:00Z,0,17,0,0,0,0,6,0,59957,1,2,0,0,-387,3076,3463,43,TRUE,0,6,Centre-Back,1/21/1984,35,Jamaica,Leicester City,Premier League,2019/2020,2019,2
2544,Wilfred Ndidi,0,0,9,0,1.3,176,56,1,0,1.4,11.6,2019-09-21T11:30:00Z,90,17,0,0,0,0,6,0,203067,1,2,1,2,-8240,11086,19326,50,TRUE,0,6,Defensive Midfield,12/16/1996,22,Nigeria,Leicester City,Premier League,2019/2020,2019,3
2545,Wilfried Zaha,0,0,5,0,6.5,133,54,1,0,7.1,30.4,2019-09-22T13:00:00Z,90,20,0,0,0,0,6,0,703425,1,1,34,2,-38619,29540,68159,68,TRUE,0,6,Left Winger,11/10/1992,26,Cote d'Ivoire,Crystal Palace,Premier League,2019/2020,2019,4
2546,Willy Boly,0,0,14,0,1.2,405,54,1,0,2.8,26.4,2019-09-22T13:00:00Z,90,7,0,0,0,0,6,0,361792,1,1,0,2,-16127,9562,25689,50,FALSE,0,6,Centre-Back,2/3/1991,28,France,Wolverhampton Wanderers,Premier League,2019/2020,2019,2
2547,Willy Caballero,0,0,0,0,0,112,53,0,0,0,0,2019-09-22T15:30:00Z,0,10,0,0,0,0,6,0,15205,2,1,0,0,-496,126,622,49,TRUE,0,6,Goalkeeper,9/28/1981,37,Argentina,Chelsea FC,Premier League,2019/2020,2019,1
2548,Will Hughes,0,0,5,0,0.4,370,57,6,0,0.9,6.4,2019-09-21T14:00:00Z,58,11,0,0,0,0,6,0,55273,0,8,2,1,8491,15924,7433,55,FALSE,0,6,Central Midfield,4/17/1995,24,England,Watford FC,Premier League,2019/2020,2019,3
2549,Will Norris,0,0,0,0,0,413,54,0,0,0,0,2019-09-22T13:00:00Z,0,7,0,0,0,0,6,0,49221,1,1,0,0,-111,1566,1677,40,FALSE,0,6,Goalkeeper,8/12/1993,25,England,Wolverhampton Wanderers,Premier League,2019/2020,2019,1
2550,Winston Reid,0,0,0,0,0,383,60,0,0,0,0,2019-09-22T13:00:00Z,0,12,0,0,0,0,6,0,220974,0,2,0,0,-12701,1195,13896,40,TRUE,0,6,Centre-Back,7/3/1988,30,New Zealand,West Ham United,Premier League,2019/2020,2019,2
2551,Xherdan Shaqiri,0,0,0,0,0,194,53,0,0,0,0,2019-09-22T15:30:00Z,0,6,0,0,0,0,6,0,21587,2,1,0,0,-781,427,1208,63,FALSE,0,6,Right Winger,10/10/1991,27,Switzerland,Liverpool FC,Premier League,2019/2020,2019,4
2552,Yan Valery,0,0,0,0,0,306,59,0,0,0,0,2019-09-20T19:00:00Z,0,3,0,0,0,0,6,0,18484,3,1,0,0,-1892,294,2186,49,TRUE,0,6,Right-Back,2/22/1999,20,France,Southampton FC,Premier League,2019/2020,2019,2
2553,Yerry Mina,0,0,8,0,0.8,142,55,2,0,1.5,9.8,2019-09-21T14:00:00Z,90,15,1,0,0,0,6,0,331109,2,0,4,-1,-17294,12185,29479,56,TRUE,0,6,Centre-Back,9/23/1994,24,Colombia,Everton FC,Premier League,2019/2020,2019,2
2554,Yoshinori Muto,0,0,0,0,0,260,58,0,0,0,0,2019-09-21T16:30:00Z,0,4,0,0,0,0,6,0,8253,0,0,0,0,-336,534,870,54,TRUE,0,6,Centre-Forward,7/15/1992,26,Japan,Newcastle United,Premier League,2019/2020,2019,5
2555,Youri Tielemans,0,0,8,0,29.3,448,56,1,0,4.4,4.8,2019-09-21T11:30:00Z,83,17,0,0,0,0,6,0,302710,1,2,10,2,-635,26864,27499,64,TRUE,0,6,Central Midfield,5/7/1997,22,Belgium,Leicester City,Premier League,2019/2020,2019,3
2556,Yves Bissouma,0,0,2,0,6.4,53,58,0,0,1.9,5.2,2019-09-21T16:30:00Z,8,13,0,0,0,0,6,0,295,0,0,7,1,24,49,25,50,FALSE,0,6,Central Midfield,8/30/1996,22,Mali,Brighton & Hove Albion,Premier League,2019/2020,2019,3
2557,Aaron Connolly,0,0,2,0,0.6,534,63,1,0,0.1,0.2,2019-09-28T14:00:00Z,25,6,0,0,0,0,7,0,32699,0,2,0,1,8437,13439,5002,45,FALSE,0,7,Centre-Forward,1/28/2000,19,Ireland,Brighton & Hove Albion,Premier League,2019/2020,2019,5
2558,Aaron Cresswell,0,0,20,0,3.9,376,62,2,1,8.8,40.8,2019-09-28T14:00:00Z,90,3,0,0,0,0,7,0,46782,2,2,43,7,22176,24766,2590,49,FALSE,0,7,Left-Back,12/15/1989,29,England,West Ham United,Premier League,2019/2020,2019,2
2559,Aaron Lennon,0,0,0,0,0,430,61,0,0,0,0,2019-09-28T14:00:00Z,0,2,0,0,0,0,7,0,7381,2,2,0,0,-471,223,694,48,FALSE,0,7,Right Winger,4/16/1987,32,England,Burnley FC,Premier League,2019/2020,2019,4
2560,Aaron Mooy,0,0,9,0,0.8,516,63,1,0,2.7,26.2,2019-09-28T14:00:00Z,64,6,0,0,0,0,7,0,11427,0,2,0,2,-538,357,895,49,FALSE,0,7,Central Midfield,9/15/1990,28,Australia,Brighton & Hove Albion,Premier League,2019/2020,2019,3
2561,Aaron Ramsdale,0,0,17,0,0,494,62,2,0,3,30.2,2019-09-28T14:00:00Z,90,19,0,0,0,0,7,4,51706,2,2,0,2,21429,25623,4194,45,TRUE,0,7,Goalkeeper,5/14/1998,21,England,AFC Bournemouth,Premier League,2019/2020,2019,1
2562,Aaron Wan-Bissaka,0,0,0,0,0,122,67,0,0,0,0,2019-09-30T19:00:00Z,0,1,0,0,0,0,7,0,1608509,1,1,0,0,-143055,19950,163005,55,TRUE,0,7,Right-Back,11/26/1997,21,England,Manchester United,Premier League,2019/2020,2019,2
2563,Abdoulaye Doucouré,0,0,16,0,5.3,368,70,2,0,3.1,16.6,2019-09-28T14:00:00Z,90,20,0,0,0,0,7,0,74127,0,2,9,2,-8077,670,8747,57,FALSE,0,7,Central Midfield,1/1/1993,26,France,Watford FC,Premier League,2019/2020,2019,3
2564,Adama Traoré,0,0,9,1,20.5,417,70,0,0,4.3,14.8,2019-09-28T14:00:00Z,86,18,0,0,0,0,7,0,27065,0,2,8,3,3405,5359,1954,50,TRUE,0,7,Right Winger,1/25/1996,23,Spain,Wolverhampton Wanderers,Premier League,2019/2020,2019,4
2565,Adam Idah,0,0,0,0,0,538,64,0,0,0,0,2019-09-28T14:00:00Z,0,7,0,0,0,0,7,0,5915,0,2,0,0,2037,2974,937,45,FALSE,0,7,Centre-Forward,2/11/2001,18,Ireland,Norwich City,Premier League,2019/2020,2019,5
2566,Adam Lallana,0,0,0,0,0,195,68,0,0,0,0,2019-09-28T11:30:00Z,0,15,0,0,0,0,7,0,7518,1,0,0,0,-205,201,406,58,FALSE,0,7,Attacking Midfield,5/10/1988,31,England,Liverpool FC,Premier League,2019/2020,2019,4
2567,Adam Masina,0,0,0,0,0,355,70,0,0,0,0,2019-09-28T14:00:00Z,0,20,0,0,0,0,7,0,4312,0,2,0,0,-197,26,223,44,FALSE,0,7,Left-Back,1/2/1994,25,Italy,Watford FC,Premier League,2019/2020,2019,2
2568,Adam Smith,0,0,0,0,0,63,62,0,0,0,0,2019-09-28T14:00:00Z,0,19,0,0,0,0,7,0,39300,2,2,0,0,-10966,30,10996,44,TRUE,0,7,Right-Back,4/29/1991,28,England,AFC Bournemouth,Premier League,2019/2020,2019,2
2569,Adam Webster,0,0,10,0,11.2,493,63,2,0,4.3,26,2019-09-28T14:00:00Z,90,6,0,0,0,0,7,0,8008,0,2,6,0,1390,1912,522,44,FALSE,1,7,Centre-Back,1/4/1995,24,England,Brighton & Hove Albion,Premier League,2019/2020,2019,2
2570,Adrian Mariappa,0,0,0,0,0,356,70,0,0,0,0,2019-09-28T14:00:00Z,0,20,0,0,0,0,7,0,11336,0,2,0,0,-459,333,792,43,FALSE,0,7,Centre-Back,10/3/1986,32,Jamaica,Watford FC,Premier League,2019/2020,2019,2
